Yazar,Ay,Sene,Baslik,Cumle
Yasin Yildirim,3,2024,Pastanın çileği yok,"Avrupa futbolunun yükselen yıldızı Macaristan’a karşı 70 bin kişi önünde önemli bir sınav verdik. Ciddi eksiklere rağmen takımın ortaya koyduğu oyun, rakibe yaptığı baskı ve Macaristan’dan daha fazla rakip ceza sahasına girmemiz önemli artılarımız. Sorun ise bitiricilik. Burak Yılmaz ve Cenk Tosun sonrasında gerçek bir 9 numaraya sahip değiliz. Ne Enes Ünal ne Kenan Yıldız ne de ana rol biçseniz bile Semih Kılıçsoy ayağına bakabileceğiniz bir 9 numara değil. Yani baba bir golcümüz yok. Enes sakatlıktan çıktı ve bu sezon sadece 1 golü var. Kenan Yıldız yaşına göre olağanüstü fizik kalitesi ve oyun görüşü ile geleceğimiz olsa da bu sezon sadece 3 gol attı. Diğer 2005’li Semih Kılıçsoy’u ise oynamadan küstüreceğiz. Montella, her şartta Semih’i kazanmak zorunda çünkü onun bitiricilik yüzdesi diğer iki oyuncumuzdan daha yüksek.
Rakip 9, siz 30 kez ceza sahasına giriyor ama gol atamıyorsanız üzerinde çalışmanız gereken çok şey var demektir. Zaten Montella’nın bu oyun planında kanatlara forvetlerden daha çok iş düşecek gibi duruyor.
Her işi elimize yüzümüze bulaştırmada pek mahiriz. Semih Kılıçsoy sonuna kadar A Milli Takım’ı hak ediyor. Onu kadroya çağırıp, taktik idmana bile almadan Ümit Milli Takım’a yollamak durduk yere kriz çıkarmaktan ve oyuncuyu da küstürmekten başka bir şey değil. Buna ne gerek vardı? Macaristan maçında oynatmazsın, Avusturya maçında sahaya atarsın olur biter. Beşiktaş kanadından haklı olarak açıklamalar, ardından Pendik Stadı’nda milli takımın önüne geçen ayrışmalar. Değer miydi buna?
Arda Güler gözbebeğimiz, umudumuz ama onun vücut dilini hiç beğenmiyorum. Oyuna girdikten sonra sürekli kendisine oynamaya başladı. Real Madrid’de olduğu gibi. Futbol yıldızları sever ama modern futbol bir yere kadar sever. Yoksa kimse size iyi çalım atıyorsunuz diye formayı vermez. Arda bu şekilde takılmaya devam ederse EURO 2024 kadrosunda olmazsa ben şaşırmam."
Yasin Yildirim,3,2024,Özlenen takım,"Bu sıcağa kar dayanmaz sözünün karşılığıydı Trabzonspor-Karagümrük maçı. Öyle bir Fırtına çıktı ki karşımıza Karagümrük’ü attığı gole pişman etti.
Şota Arveladze ile pas ve geçiş oyunu oynamaya çalışan Karagümrük, dev forveti Markao’nun kornerdeki kafasıyla aradığı golü de buldu ama o kadar geriye yaslandı ki maç bu dakikadan sonra tek taraflı bir hal aldı. Hakkını yemeyelim ev sahibi ekibin oyunu da Karagümrük’ü çıkartmadı.
Maçın anahtarı Abdullah Avcı’nın Enis Destan yerine forvette Pepe’yi oynatmasıydı. Fildişili yıldız o kadar dinamik bir oyun oynadı ki sürekli gezdi, sürekli kovaladı. Klasik bir 9 numaradan çıkıp kanat, forvet, oyun kurucu özelliklerini forvete yansıtan Pepe, Trabzon’u oyun anlamında hem orta alanda hem hücumda bir kişi fazla oynattı. Ona iki kişi eşlik etti. Visca ve Trezeguet hem keyif veriyor hem de oynadıkları oyundan keyif alıyor. Hep doğru koşular hep doğru paslar atmanın ödülünü dünkü maçta aldılar. İlk golde Bardhi’nin şutunun Biraschi’ye çarpıp kaleciyi yanıltması, ikinci golde de Visca’nın ortasında aynı oyuncunun topu kendi ağlara yollaması Trabzonspor için şanstı ama bordo-mavililer bu şansı kendisi yarattı. Avcı’nın Enis-Umut Güneş değişikliği de pastanın çileği oldu. Onun girişiyle Fırtına vites yükseltti. Önce Pepe Trezeguet’ye ardından Trezeguet de Pepe’ye al da at dedi. Mısırlı futbolcu Trabzon’dan kopma noktasına gelen Umut Bozok’a da son dakikada nefis bir asist yaptı.
Kısacası Fırtına tempolu, coşkulu, topu paylaştığı ve sürekli doğruları yaptığı futboluyla şampiyon olduğu dönemdeki gibi bir takım izletti."
Yasin Yildirim,3,2024,Şaka gibi gol,"Kupada yarı finale çıkmak ve 3.’lük için mücadele edilen Beşiktaş’ın derbiyi kaybetmesi Trabzon’a yaramamış. Aşırı rehavet ve ciddiyetsizliği futbol kaldırmaz.
Uğurcan Çakır gibi bir kalecinin böyle bir konsantrasyon kaybına hiç hakkı yok. Denswil’in ileriye baktığını görmesine rağmen, takım arkadaşınla göz göze gelmeden ona doğru pas atarsan, rakip de gelir boş kaleye golü atar. Sen de şaka gibi bir gol yer dünya çapında mizah konusu olursun. Üstelik skor 1-0’ken
ve Trabzonspor oyunda dengeyi sağlamışken yapılan böyle bir hata maçın da kopmasına neden oldu. Kısacası Uğurcan maçı Alanya’ya hediye etti.
Fatih Tekke’nin gelişiyle oyun anlamında çıkışa geçen Alanyaspor maça etkili başlayan taraftı. Özellikle kanatları iyi kullanan ev sahibi golü de erken buldu. Balkovec’in Visca ve Meunier’le dans ederek kestiği ortada Uğurcan ilk hatasını yaptı, Oğuz Aydın da golü buldu. Genç futbolcu fırsatçılığının ödülünü ilk yarıda iki kez aldı. Biraz dikkatli olsa hat-trick de yapabilirdi.
Trabzonspor ilk yarıda 19 kez ceza sahasında topla buluşmasına ve 13 şut çekmesine rağmen golü bulamadı. Meunier etkili çıkışlarına bu maçta da devam etti. Yine Visca ve Trezeguet’in ayağına bakan Trabzonspor’da Enis’in tutuk futbolu da skor bulamama sorununa tuz biber ekti.
Uğurcan'ın üçüncü goldeki hatası da aklının yediği ikinci golde kalmasının bir sonucuydu. Kısacası rehavet Trabzonspor’a pahalıya patladı. Alanyaspor iyi futbolunun karşılığını haklı bir galibiyetle aldı."
Yasin Yildirim,3,2024,Sıklet farkı,"Fenerbahçe ile Hatayspor arasında öyle bir kalite ve sıklet farkı var ki sarı-lacivertliler adeta ikinci viteste oynadığı bir ilk yarıyla maçı kopardı. Ev sahibi ekibin bu kadro ve anlayışla Süper Lig’de kalması çok büyük bir başarı olur.
Ferdi'nin maçın hemen başında Szymanski’ye verdiği müthiş pası Polonyalının cömertçe harcaması makul karşılanabilir ama 16. dakikada Cengiz’in topuk pasını takip etmemesi ve topun korner direğine çarpıp oyunda kalması alışık olmadığımız bir durum. Ne oldu bu Szymanski’ye? Sezona Kevin De Bruyne gibi başlamıştı Yassine Benzia gibi devam ediyor. Nerede o her topa basan, rakibi ısıran, top ayağına geldi mi gol atan adam... Karşı karşıya pozisyonları bile bitiremez durumda.
37 yaşındaki Dzeko, kaptanlık bandının hakkını mücadelesiyle veriyor, yetmiyor bir de Osayi’ye soldan yaptığı asistle takımını rahatlatıyor. Yine soldan Tadic’in adrese teslim ortasında Cengiz alıştığımız sol kroşesini indirip maçı bitiriyor. Çağlar-Becao çok zorlanmasa da ilerleyen haftalar için biraz ağır kalırlar izlenimi verdi. Dünkü orta saha kurgusu da sadece Hatay’a yeter. Bunlar da gözden kaçmasın.
Kısacası kaliteli ayaklarla üflesen düşecek Hatay’ın başa çıkması mümkün değildi. Liderliği ile geçiren Fenerbahçe’ye bugünkü derbiyi rahat rahat izlemenin keyfi kaldı."
Yasin Yildirim,4,2024,Olmadı Enis,"Trabzonspor için bu sezon kupa çok şey demek. Onu da çok istediğini dün akşam gösterdi bordo-mavililer. Fountas’ın ters kanada attığı nefis pasta, Edin Visca’nın süper golü geldi. Karagümrük de Emre Mor ve Güven’le yoklamıştı kaleyi, golün geleceği belliydi, Mendes skoru eşitledi. İlk yarının sonlarına gelirken sağ stoper Mendy içeri ortaladı sol stoper Denswil sağ ayakla usta bir golcü vuruşu yaptı.
Buraya kadar her şey güzel giderken, Enis Destan’ın ilk yarının son dakikasında rakibine attığı yumruk işleri bozdu. Olmadı Enis, ne gerek vardı buna! Böylesine önemli bir maçta bir anlık öfkene hakim olamayıp takımını on kişi bırakmak, senin gibi sahada duruşu olan, umudumuz olan bir gence yakışmadı. Takım arkadaşların ekstra yükü kaldırdı ama maçın sonlarında zorlandı. Çok daha farklı bitebilecek bir maç 3-2 bitti.
İkinci yarıda on kişi kalan Trabzonspor’da bu kez roller değişti, Visca güzel bir asist yaptı Fountas bitirdi. Yunan futbolcunun dün akşamki performansı alkışı fazlasıyla hak etti. Onuachu da oyuna girdikten sonra dar alanda fizik kalitesini konuşturdu.
Taraftarlar, Nijeryalı golcüyü özlemiş. Rakip Karagümrük Paoletti ile umutlansa da Trabzonspor bir kişi eksik oynamasına rağmen ayakta kalmayı başardı. Ayrıca Fırtına, Visca, Fountas, Pepe ve Onuachu gibi yıldızlarıyla Türkiye Kupası’nın en büyük favorisi olduğu mesajını verdi."
Yasin Yildirim,4,2024,Riva'daki İspanyol,"Futbolun katili Türk hakemleri” tezahüratı yükseliyordu 32. dakikada  tribünlerden; Hakem Çağdaş Altay’ın Kayserispor lehine verdiği penaltı kararını İspanyol VAR hakemi Pablo Gonzalez Fuertes’in uyarısıyla iptal ettiği anda.
54. dakikada yine İspanyol’un uyarısıyla monitörün başına geçen Çağdaş Altay, Trabzonspor’un Bardhi ile attığı golü iptal etmişti ama bu kez tribünlerde sevinç nağraları vardı. VAR hakeminin yerli ya da yabancı olmasından çok kendi lehinize ya da aleyhinize verdiği kararlar belirliyordu futbol katili olup olmadığını kısacası. Tek gerçek bu! Bu arada Riva’daki İspanyol da iyiydi hani.
Trabzonspor'un yıldızı Meunier. 10 numara sağ bek. Enis Destan’a yaptığı  asistle bordo-mavililerin maça rahat başlamasını sağladı. İkinci yarıda Enis’in yine ağzının içine attı ama genç forvet bunu heba etti. Enis demişken, hücum hattındaki etkinliği galibiyetin anahtarıydı.
Uğurcan’ın uzun topunda onun indirdiği topa Pepe’nin yaptığı tek vuruş da birinci sınıf futbolcu işiydi. Uğurcan’ın Kayseri’ye hediye ettiği gol maçı strese yoksa da Trabzonspor hak ettiği bir üç puanı kazanmayı bildi. "
Yasin Yildirim,4,2024,Barış'ın rakibi yok,"Alanyaspor'un baskılı ve yüksek tempolu oyununa karşılık vermekte zorlanan Galatasaray, ilk 45 dakika oyun kurma anlamında belki de sezonun en kısır futbolunu oynadı. Açıkçası bu futbol şampiyonluk futbolu değildi.
Oğuz Aydın sol kanatta Köhn’ü çok zor durumlara soktu, sarı-kırmızılılar baskıyı bir türlü kıramadı. Bunda Aurier ve Kerem Aktürkoğlu’nun kötü futbolu da etkiliydi. Aurier çok ağır ve bu haliyle oynaması mümkün değil. Kerem Aktürkoğlu da sabır kredisini çoktan bitirdi. Nelsson’un kritik hamleleri olması maç bu kadar rahat bitmeyebilirdi. İlk 45 dakikada akıllarda Mertens’in direkten dönen nefis şutu kaldı.
İkinci yarıda Aurier ve Kerem’in yerine Kaan ve Ziyech’in girişiyle her şey bambaşka bir hal aldı, şampiyonluk modu açıldı. İlk yarıda çok koşup yorulan ev sahibi bu kez Galatasaray’ın baskısı karşısında dağıldı. Barış kişisel becerisi ile perdeyi açtı, ardından Ziyech süper yıldız golüyle fişi çekti. Adam yıldız, çıkıyor iki hareketiyle her şeyi değiştiriyor. Barış da Galatasaray için bir futbolcudan fazlası. Onun orantısız fizik gücüne karşı koyabilecek oyuncu Süper Lig’de yok. Maçın tartışmasız kahramanıydı. En zor virajı 4-0’la geçen Galatasaray, Fenerbahçe’ye en net mesajı verdi."
Yasin Yildirim,4,2024,Bu futbol uygun mu?,"Seyircisiz maçtan daha kötü bir şey varsa o da Sivasspor’da Bülent Uygun’un oynattığı o demode futbol anlayışı. Beşli bir savunma bloğu, onun hemen önünde dörtlü bir blok daha. Kaleciyle on kişiyi 30 metreye sıkıştırıyorsunuz sanki Manchester City’ye karşı rövanşa çıkmış gibi. İzleyenlerin gözlerini kanatmaktan, insanları futboldan soğutmaktan başka bir faydası yok.
Trabzonspor aslında ilk yarıda yapması gereken her şeyi yaptı. Bu kadar dar alanda girilebilecek kadar pozisyona da girdi ama Trezeguet’nin gününde olmayışı ve final vuruşlarındaki hatalar bordo-mavililere pahalıya patladı. Özellikle Meunier’in hücuma çıkışları, Visca ile olan uyumu etkileyiciydi. Belçikalı futbolcu sağ bekten çıkıp forvetteki Pepe’den daha çok ceza sahası içinde topla buluştu.
Sivasspor hata kolluyordu onu da buldu. Manaj sırtı dönük oyundaki etkisi ve yaptığı güzel asistle Menig’e golü attırdı. Bu gol Trabzonspor’un gardını tamamen indirince duvara karşı verilen mücadele sonuçsuz kaldı. Uygun’un uygunsuz futbolu kazandı."
Yasin Yildirim,5,2024,Tarih şampiyonu yazar!,"Galatasaray'ı rakiplerinden ayıran en büyük özelliği geriye dönüp bakmaması, geçmişe takılıp kalmaması. İşte bu yüzden şampiyonlukların ve kupaların takımı. Mayıslar yine Galatasaray’ın.
Derbide yaşanan hayal kırıklığını unutup Konya’da şampiyon gibi oynadı ve 24. şampiyonluğunu kucakladı. Tarih ikincileri değil şampiyonları yazar. Tek gerçek bu. Gönüllerin şampiyonu olmak, züğürt tesellisinden öteye geçmez maalesef, sadece gaz alır. Galatasaray da ‘Yaz tahtaya bir daha’ diyerek anasının ak sütü gibi helal bir şampiyonluğu hanesine yazdırdı. Sezonu 102 puanla bitirmek, uzun yıllar yanına yaklaşılamayacak bir başarı hikayesi. Bir takım 99 puanla sezonu ikinci bitirecekti o Fenerbahçe oldu. Sarı-lacivertlilerin 99 gol, 99 puan ve sadece 1 yenilgi ile gösterdiği olağanüstü performansı kupa almaya yetmedi. Ama bence alkışı fazlasıyla hak etti. İki takım da birbirini ittirdi. Saha içinde daha fazla kalan takım şampiyon oldu. Süper Kupa Finali kırılma anıydı.
Icardi golcülük repertuvarındaki iki olağanüstü vuruşla maçı kopardı. Berkan da fazlasıyla hak ettiği bir ödülü attığı golle aldı. Konyaspor, Fenerbahçe maçında da çok kötüydü ama o maçta şanslıydı. Bu kez olmadı.
Şu unutulmasın bu takım bir devre sol beksiz oynadı. Yetmedi devre arasında en iyi oyuncularından Boey’i satıp, yerine çakma bek Kaan’la idare etti. Transferler fiyaskoydu, yarım Icardi, çeyrek Ziyech ve eldeki eski tüfeklerle bu başarı geldi. Birçok bölgenin yedeği bile yoktu. Alkışlar Okan Buruk ve Galatasaray’a. Sarı-kırmızılı renklere gönül verenlere kutlu olsun."
Yasin Yildirim,5,2024,İntihar,"Finallerin takımı dediğimiz Galatasaray, en kritik maçta derbide sezonun en kötü futbolunu oynayıp hak ettiği bir yenilgi aldı. Şampiyonluk kutlaması yapacağı bir yerde, ezeli rakibine bu kadar kötü bir futbolla yenilmek tek kelime ile intihar.
Fenerbahçe'yi kutlamak lazım. Uzatmalarla 75 dakika on kişi oynayan sarı-lacivertliler, bir an olsun geri adım atmadı, Galatasaray’a adım attırmadı, kısacası nefes aldırmadı.
Fenerbahçe daha sert bir takım olduğunu gösterdi. Galatasaray hiçbir dönen topu alamadığı gibi açık da bulamadı. Kısacası Fenerbahçe inanmış, Galatasaray inanmamıştı. Futbol yıldızlarla kazanılmaz mücadele ile kazanılır.
Dün Galatasaraylı futbolcular mücadele etmedi, istemedi, rakibi bozmadı. Mertens, Ziyech, Icardi ve Kerem Demirbay fizik olarak Fenerbahçe’nin sert oyuncularına karşı fazla yumuşak kaldı, bu da pas yapmalarını engelledi.
Duran toptan gol atamıyor denilen Fenerbahçe, Muslera’nın ikramı ile golü  buldu. Galatasaray’ın partisini ve fiyakasını bozuldu. Galatasaray şampiyon olsa da bunu biraz buruk kutlayacak. Orası kesin.
Hakem Arda Kardeşler ise tek kelime ile rezaletti. Djiku’ya verdiği kırmızı kartın dışında tüm kararları faciaydı. Böyle bir derbiye Arda Kardeşler’i vermek de Galatasaray’ın oyunu kadar intihardı.
Değmez ama Mert Hakan’a ayrı bir parantez açalım. Maçın en kötü öznesiydi. Süper Lig’in şu ortamına en çok yakışan futbolcu."
Yasin Yildirim,5,2024,Onuachu’yu al başkan!,"Trabzonspor yönetimi bu yaz ne yapıp edecek Paul Onuachu’nun bonservisini alacak, başka yolu yok. Nijeryalı futbolcu, bordo-mavili takım için vazgeçilmez bir parça oldu, sezona damga vurdu.
Afrika Kupası olmasa ve sakatlık yaşamasa muhtemelen krallık tacını da takardı. 21 maç oynayıp 15 gole ulaşmak her forvetin yapabileceği bir şey değil. Sörloth gibi Nwakaeme gibi bu takıma cuk oturdu.
O kadar ciddi bir fiziksel üstünlük kuruyor ki rakip stoperler maç boyunca onu durdurmak için neler yapmıyor neler ama olmuyor. Yine golünü attı, Trabzon’a bir üç puan daha yazdırdı.
Hakkını yemeyelim tıpkı Onuachu gibi bir de Thomas Meunier izliyoruz ki izlemeye doyamıyoruz. Belçikalı sağ bek devre arasında gelmesine rağmen kırk yıllık Trabzonlu gibi oynamaya devam ediyor.
Vişça-Meunier-Onuachu üçgeni Trabzonspor’un adeta can damarı. Vişça’nın müthiş pasında Meunier sağdan aktı, kafayı kaldırıp Onuachu’ya yolladı, o da kafayla skoru buldu. Belçikalı futbolcu sağ bekten oyun kurmaya devam ediyor.
Bir alkış da Abdullah Avcı’ya. “En önemli maç oynadığınız maçtır” diyerek 5 gün sonra Beşiktaş’la Türkiye Kupası finali oynayacak olmasına rağmen takımında rotasyon yapmadı, as kadroyla sahadaydı. Trabzonspor da sezonu üçüncü bitirmeyi hak ederek maçı kazandı."
Yasin Yildirim,5,2024,Rakipsiz yıldızlar,"Galatasaray dün şunu bir kez daha gösterdi ki bu ligin en iyi kadrosuna ve en iyi teknik direktörüne sahip.
Bu kadar özel yıldızlarınız varsa ligin tüm rekorlarını alt üst etmeniz de kaçınılmaz. Sivas’ın tüm defolarını çalışmış Galatasaray. Ligin büyüklere karşı en iyi savunma yapan takımlarından birini dün akşam delik deşik etti. Maçın 6-1 bitmesi sizi yanıltmasın, 9-10 bile olabilirdi. 
Barış Alper’in fizik gücüne karşı koyacak hiçbir oyuncu yok. Onun soldan bindirmelerinde yaptığı iki asistle maç ilk yarıdan bitmişti zaten.
Galatasaray son 6 haftada 22 gol attıysa bunda Ziyech etkisi tartışılmaz. Sarı-kırmızılı takımın en büyük eksikliği final paslarında yaptığı hatalar ve şut tehdidiydi. 
Ziyech’in aklını ve yeteneklerini sahaya koyduğu son 6 haftada Galatasaray birçok şeyi çok daha kolay yapmaya başladı. Şu hali bile ligi sallamaya yetti. Bir İcardi izliyoruz her yaptığı ders. Stoperleri aldı aldı götürdü, onun açtığı alanlarda Ziyech ve Mertens golleri attı. 
Stoperin arkasından gelip attığı gol imza vuruşuydu. Yetmedi yine ders niteliğinde bir kapanış golü attı. 37 yaşında bir Mertens izliyoruz, idmana çıkmadan maça çıkıyor öyle paslar atıyor, öyle vuruşlar yapıyor ki mest ediyor.
Dün akşam otelde bu Galatasaray’ı izleyen Fenerbahçe’nin de gardı düşmüştür. Bu futbol rakibin de kimyasını bozar."
Yasin Yildirim,5,2024,Bu rekabeti özlemişiz,"Futbol şehri Samsun, Trabzonspor maçına iyi hazırlanmış. Tribünlerin coşkusu eski, güzel günleri hatırlattı bizlere. Karadeniz derbisini özlemişiz. Her zaman söylüyoruz işte bu yüzden şehir takımları, futbol şehirleri Süper Lig’de olmalı.
Maçın başlama düdüğüyle birlikte taraftarının müthiş desteğini arkasına alan Samsunspor, Trabzonspor’a nefes aldırmadı. Ön alan baskısıyla bordo-mavililerin oyun kurmasına izin vermedi. Abdullah Avcı’nın kupa maçını da düşünerek yaptığı seçimler de Trabzon’un oyun anlayışını bozdu. Rayyan Baniya ve Fernandez defansta, Mendy de ön liberoda etkisiz kaldı.
Acemice yaptırılan bir penaltı, ardından baskıyla kazanılan topta Mouandilmadji’nin golü skoru 2-0’a taşıdı. Bardhi’nin frikikten attığı karambol gol Trabzon’u uyandırır mı derken kornerde Fernandez’in kendi kalesine attığı gol Samsun’u rahatlattı.
Ligin duran topların en etkili kullanan takımlarından biri olan ev sahibi bu maçı da boş geçmedi. İkinci yarının hemen başında Trezeguet müsait pozisyonu gole çevirebilse bordo-mavililerin bir umudu olabilirdi ama Samsun’un iştahı, baskısı ve coşkusu buna izin vermedi.
Samsunspor sahaya koyduğu inançla hak ettiği bir üç puanı aldı. "
Yasin Yildirim,6,2024,"Öldük, öldük, dirildik","Tamam, ülke olarak bu hayatta bize rahat yüzü yok ama bu kadarı da fazla. Gruptan çıktık ama çıkarken canımız da çıktı. Acı çeke çeke, ite kaka, 70 dakika 10 kişi oynayan Çekya’ya karşı saniyeleri saya saya 1 puanı kurtarmak için göbek çatlata çatlata.
Olmaz denen oldu; Gürcüler, Portekiz’i devirdi, bize de stres sıkıntı düştü.
Takımın Portekiz yenilgisi sonrasında oluşan kaos ortamından güçlenerek çıkmasını beklerken oyuncularımız yine baskıyı kaldıramadı. Çekya’nın da henüz maçın başında bir kişi eksik kalması bize rahatlama fırsatı verse de bir yandan da baskı altında kaldık. Pozisyona girmekte zorlanırken ikinci yarının başında şaheser bir golle Hamburg bayram yerine döndü. Hakan eski evinde ne gol attı öyle.
Çaprazdan sağ ayak üstüyle o topu ters köşeye yollamak kalite gerektirirdi. Kaptan bu kez dümende sağlam durdu.
Ama işte hastalığımız, kolay gol yemek. Taç organizasyonundan saçma sapan bir golle stres sıkıntı üzerimize yapıştı. Savunurken, hücuma çıkarken hep hata yaptık.
Yine yazalım: Montella hocam bu kadar korkak olmaya gerek yok. Biz cesaretimizle esaretten kurtulabiliriz. Gerçekleri kabul edelim. Çok iyi değiliz ama daha iyisini yapabiliriz. Arda Güler’i bu kadar abartarak oyuncuya ve takıma zarar veriyoruz. Cenk Tosun’u da fazla yabana atıyoruz. Hoca Cenk Tosun inadından vazgeçince, ne kadar fizik olarak eksik olsa da, Tosun Paşa kalitesini, golcü olduğunu, golü kokladığını, tecrübesini konuşturdu.
Barış ya da Arda ileride oynamaz. Barış’ın gücü kanatlarda.
Gerçeklerle yüzleşelim, inatlarımızdan vazgeçelim ve önümüze gelen tarihi fırsatı kaçırmayalım."
Yasin Yildirim,6,2024,Buradan size ekmek çıkmaz,"Çekya maçının son antrenmanı için Hamburg’dan Barsinghausen’e doğru yola çıktığımda kafamda bazı soru işaretleri vardı. Oyuncuların 15 dakikalık süreçte verdiği pozitif enerji, kamp merkezindeki ortam ve gülen yüzler kritik maç öncesinde umut verdi.
Ağır yenilgi yaşayan takımlar ya ciddi şekilde reaksiyon vererek ayağa kalkarlar ya da kumdan kale gibi dağılırlar. Ben ilk şıkkın geçerli olacağını düşünenlerdenim.
Sosyal medya günümüzün gerçeği. Futbolcular da yazılan-çizilenleri yakından takip ediyor. Kabul edelim ki etkileniyorlar da. Böylesine kritik süreçlerde takıma destek olmak yerine klavye başından sallamak, olmayan şeyleri yazıp çizmek sadece kaosa yol açıyor.
Başka hesapları olan, gizli ajandası bulunanlar hem Arda’yı hem Milli Takım’ı bu kötü emellerine alet ediyor. Sahada çalışan bizler gerçekleri yansıtabilmek için dün olduğu gibi 15 dakika için 4 saat yol gidip geliyoruz. İyi ki de gidiyoruz. Yine yazalım Arda’yı takım arkadaşları, hocası, kafilenin çaycısı bile çok seviyor. Tıpkı bizler gibi. Kısacası buradan size ekmek çıkmaz.
Gelelim maça. Çekya çok koşuyor, fizik gücüne ve duran toplara güveniyor. Kontrollü ve dengeli oyunla istediğimizi alırız.
Yeter ki duyguları değil aklı ön plana çıkaralım."
Yasin Yildirim,6,2024,Montella'ya yazar,"Kolay havaya giriyor, hatalarımızı görmüyoruz. Portekiz’in hocası Roberto  Martinez maçtan önce “Türkiye’nin zaaflarını çok iyi biliyoruz” demişti. O dersine çalışmış. Vincenzo Montella da onun ekmeğine yağ sürünce paramparça olan bir takım izledik. Gürcistan maçındaki artı averaj ve kazandığımız özgüven de gitti.
Kazanan takımın 11’ini bu kadar bozarsan, seni de bozarlar.
Şunu da unutmayalım, biz futbolcularımızı fazla abartıyoruz. Ferdi’nin kanadı otoban oldu, Abdülkerim tel tel döküldü, Barış Alper ayakta duramadı. Bunlar yere göğe koyamadıklarımız. Gerisini de siz düşünün.
Kanat savunmamız facia. Adam takibi de yok alan yerleşimi de. Çizgiye inenin topu içeri çevirmesi yetiyor.
Samet saatli bomba. Gürcistan maçının yıldızıydı, bu maçta da ayakta kaldı ama işte güvenemiyorsun. Kaleciye bakmadan geri pas atıyor.
Yunus Akgün en son ne zaman maça çıktı da bu maçta 11’de? Arda Güler 70’te oyuna girince dinlenmiş mi oldu? Mert Müldür niye kesik yedi? Bunun gibi onlarca soru sıralanabilir. Üstelik emekli olmuş ama farkında olmayan bir Ronaldo sahada.
41 yaşındaki Pepe’yi zorlayamadık bile. Şunu kabul edelim fizik olarak da iyi değiliz, taktik anlayış olarak da. Üstelik takım disiplinimiz de yok. Oyuncuların ayakları titriyor yetmiyor yenen ilk golden sonra gardımız da düşüyor. Turnuvanın en kötü takımı görüntüsü verdik. Tüm bunlar da Montella’ya yazar.
Ya ayağa kalkıp Çekya maçında reaksiyon veririz ya da savrulur gideriz. Yoksa dinlenme sırası Montella’ya gelir. "
Yasin Yildirim,6,2024,Güzel takım,"Almanya'da Türkiye rüzgarı esmeye başladı. Gürcistan maçının ardından bir UEFA yetkilisi, “Turnuvanın en heyecanlı maçıydı” dedi. Haksız da değildi. Arda Güler’in başrolünü oynadığı bir hikayeyi yazmaya başladık. Bu takım sadece heyecan vermiyor. Bu takım sempatisiyle, coşkusuyla, genç yıldızlarıyla, centilmenliğiyle turnuvaya damga vurmaya hazırlanıyor.
Kısacası güzel takımız. Faul yapan, hemen rakibine el uzatıyor, özür diliyor. Gerginlik yok, gerilim yok. Bizim Çocukların yüzü gülüyor. Golden sonra çocuklar gibi seviniyor. Bizim aklımız hâlâ 2002 ve 2008’de. Bize muhteşem anılar bıraktılar. Bu takımda da öyle bir ışık var. Hayalleri de o. Tarih yazabilmek. Evet çok eksiğimiz var sıkıntılarımız var ama şans biraz da bizden yana olursa 2008 gibi insanları ekranlara kilitleyebiliriz. İlk maçı kazanarak üzerimizdeki stresi attık. Eksiklerimizi görüp ona göre hareket etmemiz şart. Ayaklar yere basmalı, her maça final gözüyle bakılmalı. Kazanırız, kaybederiz ama bu kafada devam edersek Euro 2024’ün en sempatik ve saygı duyulan takımı biz oluruz.
Unutmadan söyleyelim Montella’nın da Bizim Çocuklara ayak uydurması şart. Her zaman Arda’nın ayağına bakamazsınız. O da içindeki İtalyan ateşini çıkarmalı, cesur olmalı. Çünkü tarih cesurları yazar."
